0;[[], [], [], [], []]
1;[[22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224], [22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534], [0.61335551256, 0.613609164936, 0.614601393348, 0.613735991124, 0.614422344612, 0.613586783844, 0.613967262408, 0.6141239300519999, 0.613571863116, 0.61391503986, 0.614086628232, 0.614579012256, 0.61372853076, 0.613750911852, 0.614116469688, 0.613415195472, 0.614153771508, 0.613795674036, 0.613422655836, 0.614049326412, 0.613422655836, 0.613333131468], [-1.021332011715, -1.0216826907, -1.021600616895, -1.0215036205799999, -1.02223482357, -1.022630270085, -1.02162300066, -1.021361856735, -1.02163792317, -1.021899067095, -1.021481236815, -1.02162300066, -1.0222795911, -1.0215036205799999, -1.021526004345, -1.021973679645, -1.02216021102, -1.022331819885, -1.02087687516, -1.021152941595, -1.022093059725, -1.02217513353], [0.077201900613, 0.07677679010999999, 0.077410726825, 0.077731424222, 0.07741818490399999, 0.07719444253399999, 0.076828996663, 0.07755243032599998, 0.077313771798, 0.07732122987699999, 0.07719444253399999, 0.077537514168, 0.07773888230099998, 0.07783583732799998, 0.07809687009299998, 0.077723966143, 0.077239191008, 0.07729885564, 0.07714969406, 0.07713477790199999, 0.076866287058, 0.07766430151099998]]
2;[[22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224, 22.315404681781224], [22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534, 22.246038317574534], [0.613750911852, 0.614243295876, 0.613683768576, 0.613743451488, 0.614191073328, 0.614004564228, 0.614459646432, 0.613900119132, 0.613452497292, 0.613900119132, 0.614109009324, 0.613683768576, 0.613415195472, 0.614094088596, 0.614593932984, 0.614198533692, 0.61384043622, 0.613735991124, 0.6136166253, 0.61391503986, 0.613556942388, 0.614153771508, 0.613631546028, 0.613780753308, 0.613362972924, 0.613452497292, 0.614012024592, 0.61387773804, 0.613489799112, 0.614004564228, 0.613870277676, 0.613713610032, 0.613997103864, 0.614116469688, 0.613862817312, 0.61428805806, 0.613497259476, 0.614459646432, 0.613818055128, 0.613676308212, 0.6132436071, 0.614243295876, 0.61365392712, 0.614869966452, 0.614228375148, 0.61413885078, 0.614049326412, 0.614452186068, 0.614407423884, 0.613459957656, 0.613109320548, 0.613601704572, 0.613825515492, 0.614041866048, 0.613571863116, 0.614407423884, 0.613788213672, 0.613631546028, 0.613974722772, 0.614161231872, 0.614146311144, 0.6139075794959999, 0.614310439152, 0.613929960588, 0.614616314076, 0.613198844916, 0.614273137332, 0.614355201336, 0.613333131468, 0.613855356948, 0.614235835512, 0.613900119132, 0.613646466756, 0.61428805806, 0.614086628232, 0.613959802044, 0.61402694532, 0.613661387484, 0.614079167868, 0.614116469688, 0.613735991124, 0.614079167868, 0.614355201336, 0.614004564228, 0.614556631164, 0.613825515492, 0.6147356799, 0.61462377444, 0.613609164936, 0.613997103864, 0.613706149668, 0.613459957656, 0.613997103864, 0.614168692236, 0.614370122064, 0.613743451488, 0.613639006392, 0.614459646432, 0.61413885078, 0.613997103864, 0.613549482024, 0.61331821074, 0.613810594764, 0.613489799112, 0.614153771508, 0.613929960588, 0.613646466756, 0.613974722772, 0.613668847848, 0.61395234168, 0.6138031344, 0.614646155532, 0.613847896584, 0.61391503986, 0.61376583258, 0.613847896584, 0.614482027524, 0.613967262408, 0.6141761526, 0.6139075794959999, 0.614183612964, 0.614385042792, 0.6136912289399999, 0.61365392712, 0.614414884248, 0.61372853076, 0.614444725704, 0.6143626617, 0.613198844916, 0.613489799112, 0.614653615896, 0.613974722772, 0.613892658768, 0.613295829648, 0.61372853076, 0.614317899516, 0.614407423884, 0.614310439152, 0.614422344612, 0.614220914784, 0.614243295876, 0.61413885078, 0.614049326412, 0.613497259476, 0.614579012256, 0.6141761526, 0.613556942388, 0.614355201336, 0.61432535988, 0.614593932984, 0.614049326412, 0.613646466756, 0.61428805806, 0.614459646432, 0.614153771508, 0.6145491708, 0.613333131468, 0.614899807908, 0.613624085664, 0.61328090892, 0.614295518424, 0.6136912289399999, 0.61301979618], [-1.02189160584, -1.02166776819, -1.021630461915, -1.022481044985, -1.022436277455, -1.02156331062, -1.021600616895, -1.02207067596, -1.021988602155, -1.0219811409, -1.022436277455, -1.02159315564, -1.022078137215, -1.02130962795, -1.022227362315, -1.021884144585, -1.021884144585, -1.022301974865, -1.02071272755, -1.021182786615, -1.02208559847, -1.022466122475, -1.02190652835, -1.02166776819, -1.020869413905, -1.021481236815, -1.02154838811, -1.02241389369, -1.021719996975, -1.0220035246649999, -1.02241389369, -1.021197709125, -1.021496159325, -1.02232435863, -1.021809532035, -1.022451199965, -1.021526004345, -1.0215334656, -1.02129470544, -1.021809532035, -1.0216826907, -1.021421546775, -1.02177222576, -1.02193637337, -1.02217513353, -1.022137827255, -1.02230943612, -1.02219005604, -1.02190652835, -1.02192145086, -1.02151854309, -1.02189160584, -1.02201098592, -1.0213842405, -1.02266757636, -1.022510890005, -1.02259296381, -1.022615347575, -1.022033369685, -1.02217513353, -1.02238404867, -1.02174238074, -1.02235420365, -1.02208559847, -1.021958757135, -1.021675229445, -1.0215334656, -1.0222795911, -1.02266757636, -1.02144393054, -1.02274218891, -1.020958948965, -1.02216021102, -1.02160807815, -1.021675229445, -1.021630461915, -1.0215334656, -1.022451199965, -1.021734919485, -1.02223482357, -1.0210857903, -1.02187668333, -1.021481236815, -1.02186176082, -1.022048292195, -1.022779495185, -1.022152749765, -1.021570771875, -1.02145885305, -1.022391509925, -1.022585502555, -1.022600425065, -1.02175730325, -1.02259296381, -1.02211544349, -1.02148869807, -1.021824454545, -1.022167672275, -1.02216021102, -1.02154838811, -1.0225556575349999, -1.022540735025, -1.022137827255, -1.022122904745, -1.02142900803, -1.02175730325, -1.02192145086, -1.02207067596, -1.022130366, -1.022301974865, -1.021913989605, -1.0225780413, -1.022540735025, -1.0219512958799999, -1.022018447175, -1.02141408552, -1.022130366, -1.0225780413, -1.02204083094, -1.02221990106, -1.02210052098, -1.022063214705, -1.021943834625, -1.021167864105, -1.021600616895, -1.022316897375, -1.02180207078, -1.021272321675, -1.0219811409, -1.02217513353, -1.02159315564, -1.02154838811, -1.02208559847, -1.02105594528, -1.021913989605, -1.02239897118, -1.0219811409, -1.022212439805, -1.0216826907, -1.022048292195, -1.021824454545, -1.02110071281, -1.021854299565, -1.022227362315, -1.0225780413, -1.021913989605, -1.02177222576, -1.021660306935, -1.022704882635, -1.022660115105, -1.022689960125, -1.02262280883, -1.02211544349, -1.02208559847, -1.022272129845, -1.022242284825, -1.02187668333, -1.02202590843, -1.02201098592, -1.0213991630099999, -1.022645192595, -1.022406432435, -1.022018447175], [0.07756734648399999, 0.077052739033, 0.077410726825, 0.077992456987, 0.07799991506599999, 0.078178908962, 0.077761256538, 0.077582262642, 0.077992456987, 0.07790296003899999, 0.07749276569399999, 0.07770159190599998, 0.07792533427599999, 0.077694133827, 0.077127319823, 0.07805212161899999, 0.07735852027199999, 0.077410726825, 0.077313771798, 0.07722427485, 0.07752259801, 0.07747784953599998, 0.07670220931999999, 0.07753005608899999, 0.07724664908699999, 0.07787312772299998, 0.07796262467099999, 0.07782092117, 0.076963242085, 0.07722427485, 0.07729139756099998, 0.07764192727399999, 0.07740326874599998, 0.07692595169, 0.07749276569399999, 0.07755243032599998, 0.07728393948199999, 0.07674695779399998, 0.07725410716599998, 0.07774634038, 0.07756734648399999, 0.077544972247, 0.077261565245, 0.07789550196, 0.07732868795599998, 0.077313771798, 0.07719444253399999, 0.07811924433, 0.07782837924899999, 0.07735852027199999, 0.07738089450899999, 0.07693340976899998, 0.07760463687899999, 0.07732868795599998, 0.07779108885399999, 0.07775379845899999, 0.07782092117, 0.077462933378, 0.07723173292899999, 0.07725410716599998, 0.077142235981, 0.07689611937399998, 0.07789550196, 0.07729885564, 0.077768714617, 0.07663508660899998, 0.07711986174399998, 0.07728393948199999, 0.07741818490399999, 0.07708257134899998, 0.077313771798, 0.07813416048799998, 0.077351062193, 0.076881203216, 0.07729885564, 0.07729139756099998, 0.077761256538, 0.07817145088299998, 0.077201900613, 0.077104945586, 0.07723173292899999, 0.07760463687899999, 0.07747784953599998, 0.07756734648399999, 0.077709049985, 0.07745547529899999, 0.07751513993099998, 0.077798546933, 0.077500223773, 0.07698561632199999, 0.078380277095, 0.07756734648399999, 0.077164610218, 0.07770159190599998, 0.07792533427599999, 0.077261565245, 0.077351062193, 0.077261565245, 0.077313771798, 0.077858211565, 0.077425642983, 0.07785075348599999, 0.077500223773, 0.078081953935, 0.07734360411399999, 0.07787312772299998, 0.07801483122399999, 0.077313771798, 0.07714969406, 0.07812670240899999, 0.07809687009299998, 0.07717952637599998, 0.07767921766899999, 0.07747039145699999, 0.077709049985, 0.077731424222, 0.078216199357, 0.07717952637599998, 0.07794770851299998, 0.07741818490399999, 0.07783583732799998, 0.077425642983, 0.077500223773, 0.077843295407, 0.07794770851299998, 0.07697070016399998, 0.07774634038, 0.07841756749, 0.07711986174399998, 0.076993074401, 0.07729139756099998, 0.07814907664599999, 0.078350444779, 0.07758972072099998, 0.077582262642, 0.077858211565, 0.07704528095399998, 0.077686675748, 0.07782837924899999, 0.07809687009299998, 0.077239191008, 0.07798499890799998, 0.077634469195, 0.077052739033, 0.077783630775, 0.07732868795599998, 0.07738089450899999, 0.077761256538, 0.07724664908699999, 0.077462933378, 0.07736597835099998, 0.078275863989, 0.07789550196, 0.07752259801, 0.077880585802, 0.07702290671699999, 0.078007373145, 0.07805212161899999, 0.07774634038, 0.076955784006, 0.07732122987699999, 0.07766430151099998, 0.07747039145699999]]
